Date,Power_kW,temp_C,HR,solarRad_W/m2,Power-1,Hour,HDH
2018-02-09 06:00:00,47.4807055,7.287500000000001,91.19166666666668,0.9486666666666667,41.1944605,6,0.0
2018-02-09 07:00:00,87.746978,7.754166666666666,91.3583333333333,2.2115,47.4807055,7,0.0
2018-02-09 08:00:00,109.5604885,7.712500000000001,91.675,31.679166666666664,87.746978,8,0.0
2018-02-09 09:00:00,126.2530145,8.661666666666667,91.375,78.07750000000001,109.5604885,9,0.0
2018-02-09 10:00:00,212.1820725,8.366666666666665,90.79166666666667,121.15083333333332,126.2530145,10,0.0
2018-02-09 11:00:00,195.910596,7.955833333333334,90.61666666666669,171.41666666666666,212.1820725,11,0.0
2018-02-09 12:00:00,196.154442,7.423333333333333,90.96666666666665,176.35833333333332,195.910596,12,0.0
2018-02-09 13:00:00,202.0257555,8.949166666666668,87.94166666666668,357.57500000000005,196.154442,13,0.0
2018-02-09 14:00:00,205.233991,10.275,81.21666666666667,422.34999999999997,202.0257555,14,0.0
2018-02-09 15:00:00,205.190291,11.095833333333333,76.87499999999999,263.59166666666675,205.233991,15,0.0
2018-02-09 16:00:00,171.730075,10.840000000000002,76.07833333333333,140.92583333333337,205.190291,16,0.0
2018-02-09 17:00:00,138.2578415,11.70833333333333,63.068333333333335,82.67166666666667,171.730075,17,0.0
2018-02-09 18:00:00,131.7797535,10.481666666666667,67.04083333333332,2.0929166666666665,138.2578415,18,0.0
2018-02-09 19:00:00,99.576131,9.985,69.03583333333334,1.1377499999999998,131.7797535,19,0.0
2018-02-09 20:00:00,75.5077005,9.816666666666668,71.7,1.0201666666666667,99.576131,20,0.0
2018-02-09 21:00:00,53.913782499999996,9.74,72.80833333333332,0.838,75.5077005,21,0.0
2018-02-09 22:00:00,44.1109985,9.810833333333333,71.85000000000001,1.2095833333333332,53.913782499999996,22,0.0
2018-02-09 23:00:00,45.318647999999996,9.724166666666667,70.73666666666666,1.429,44.1109985,23,0.0
2018-02-10 00:00:00,45.599202000000005,9.5425,69.3825,1.4312499999999997,45.318647999999996,0,0.0
2018-02-10 01:00:00,44.7826675,9.278333333333334,70.87499999999999,1.546833333333333,45.599202000000005,1,0.0
2018-02-10 02:00:00,41.4308775,8.92,69.34833333333331,1.2466666666666666,44.7826675,2,0.0
2018-02-10 03:00:00,40.88572,8.453333333333333,68.325,1.59975,41.4308775,3,0.0
2018-02-10 04:00:00,40.597737,8.090833333333334,67.49583333333334,1.4104999999999999,40.88572,4,0.0
2018-02-10 05:00:00,40.9283275,8.038333333333332,64.81,1.8051666666666666,40.597737,5,0.0
2018-02-10 06:00:00,41.151197499999995,8.3575,59.30916666666667,1.2765833333333334,40.9283275,6,0.0
2018-02-10 07:00:00,43.0101955,8.228333333333333,63.27833333333333,7.860499999999999,41.151197499999995,7,0.0
2018-02-10 08:00:00,43.849891,8.426666666666666,60.71750000000001,93.87166666666667,43.0101955,8,0.0
2018-02-10 09:00:00,44.294757000000004,9.293333333333335,57.01250000000001,300.60833333333335,43.849891,9,0.0
2018-02-10 10:00:00,68.15473850000001,10.158333333333331,55.275833333333345,455.50833333333327,44.294757000000004,10,0.0
2018-02-10 11:00:00,79.09219300000001,10.966666666666667,49.015833333333326,558.7666666666668,68.15473850000001,11,0.0
2018-02-10 12:00:00,75.787162,11.859166666666667,46.10999999999999,612.675,79.09219300000001,12,0.0
2018-02-10 13:00:00,66.0213045,12.020833333333334,46.892500000000005,612.1083333333333,75.787162,13,0.0
2018-02-10 14:00:00,74.5917485,11.885,47.93333333333334,548.6416666666665,66.0213045,14,0.0
2018-02-10 15:00:00,78.56517099999999,11.961666666666668,48.12916666666666,385.125,74.5917485,15,0.0
2018-02-10 16:00:00,53.0686245,11.568333333333333,50.79250000000001,200.66833333333332,78.56517099999999,16,0.0
2018-02-10 17:00:00,49.9265945,11.285000000000002,54.498333333333335,79.62166666666668,53.0686245,17,0.0
2018-02-10 18:00:00,50.580346500000005,10.2225,63.21000000000001,2.43925,49.9265945,18,0.0
2018-02-10 19:00:00,51.117638,9.696666666666667,68.90750000000001,1.2393333333333334,50.580346500000005,19,0.0
2018-02-10 20:00:00,48.581508500000005,9.616666666666669,68.9825,1.40575,51.117638,20,0.0
2018-02-10 21:00:00,45.4945405,9.6725,68.77416666666666,1.2143333333333335,48.581508500000005,21,0.0
2018-02-10 22:00:00,44.764532,9.6775,71.15416666666667,1.5351666666666668,45.4945405,22,0.0
2018-02-10 23:00:00,46.182596999999994,9.693333333333333,73.60000000000001,1.0643333333333331,44.764532,23,0.0
2018-02-11 00:00:00,44.800366,9.721666666666666,71.94166666666666,1.4311666666666667,46.182596999999994,0,0.0
2018-02-11 01:00:00,43.1146385,9.8225,72.78333333333333,1.23025,44.800366,1,0.0
2018-02-11 02:00:00,42.8117975,10.071666666666667,76.2,1.3896666666666666,43.1146385,2,0.0
2018-02-11 03:00:00,42.266858500000005,10.706666666666665,74.83333333333333,1.6734999999999998,42.8117975,3,0.0
2018-02-11 04:00:00,42.226873,10.4475,80.53333333333332,1.0823333333333334,42.266858500000005,4,0.0
2018-02-11 05:00:00,42.617114,10.065833333333332,86.14999999999999,1.1700833333333334,42.226873,5,0.0
2018-02-11 06:00:00,41.5410015,10.07,89.08333333333333,0.9969166666666666,42.617114,6,0.0
2018-02-11 07:00:00,42.780552,10.291666666666666,90.05833333333334,5.2019166666666665,41.5410015,7,0.0
2018-02-11 08:00:00,43.779534000000005,10.865,89.89999999999999,50.44166666666666,42.780552,8,0.0
2018-02-11 09:00:00,43.245957000000004,11.195833333333333,89.89999999999999,66.75083333333333,43.779534000000005,9,0.0
2018-02-11 10:00:00,44.601968,11.8375,89.81666666666666,93.66750000000002,43.245957000000004,10,0.0
2018-02-11 11:00:00,45.399493,12.711666666666668,85.77499999999999,182.01666666666668,44.601968,11,0.0
2018-02-11 12:00:00,45.6907535,13.163333333333329,81.48333333333335,255.68333333333337,45.399493,12,0.0
2018-02-11 13:00:00,46.9969465,13.186666666666667,79.85000000000001,150.54166666666666,45.6907535,13,0.0
2018-02-11 14:00:00,48.2629355,13.501666666666665,76.775,179.71666666666667,46.9969465,14,0.0
2018-02-11 15:00:00,49.7260115,13.273333333333332,77.275,97.4575,48.2629355,15,0.0
2018-02-11 16:00:00,50.856749,12.91666666666667,79.65833333333333,63.96416666666667,49.7260115,16,0.0
2018-02-11 17:00:00,51.869278,12.237500000000002,82.47500000000001,16.1575,50.856749,17,0.0
2018-02-11 18:00:00,52.0290015,11.965833333333334,80.875,2.3055000000000003,51.869278,18,0.0
2018-02-11 19:00:00,52.6504155,11.968333333333332,79.43333333333334,1.5970000000000002,52.0290015,19,0.0
2018-02-11 20:00:00,52.2269625,11.724166666666667,81.24999999999999,1.454,52.6504155,20,0.0
2018-02-11 21:00:00,48.014938,11.773333333333333,82.09166666666668,1.2624166666666667,52.2269625,21,0.0
2018-02-11 22:00:00,46.6486575,11.661666666666669,82.26666666666668,1.2554166666666664,48.014938,22,0.0
2018-02-11 23:00:00,45.914716,11.715833333333334,84.88333333333334,0.9854999999999999,46.6486575,23,0.0
2018-02-12 00:00:00,44.737875,11.775,86.80000000000001,1.1331666666666669,45.914716,0,0.0
2018-02-12 01:00:00,41.879895,11.645000000000003,88.20833333333333,1.0085,44.737875,1,0.0
2018-02-12 02:00:00,42.3765455,11.539166666666665,88.66666666666667,0.9692500000000001,41.879895,2,0.0
2018-02-12 03:00:00,42.226436,10.545,88.77499999999999,1.03625,42.3765455,3,0.0
2018-02-12 04:00:00,41.788343499999996,9.976666666666667,85.36666666666667,1.5855833333333331,42.226436,4,0.0
2018-02-12 05:00:00,42.0308785,9.763333333333334,82.53333333333332,1.03875,41.788343499999996,5,0.0
2018-02-12 06:00:00,48.902048,9.440833333333334,72.03416666666668,1.338916666666667,42.0308785,6,0.0
2018-02-12 07:00:00,87.6134745,9.035833333333331,65.8925,11.621166666666667,48.902048,7,0.0
2018-02-12 08:00:00,107.11743999999999,9.5275,58.59833333333335,143.74333333333334,87.6134745,8,0.0
2018-02-12 09:00:00,119.588546,10.366666666666667,45.92083333333334,314.94166666666666,107.11743999999999,9,0.0
2018-02-12 10:00:00,200.584748,11.431666666666665,40.093333333333334,465.90833333333336,119.588546,10,0.0
2018-02-12 11:00:00,182.30678600000002,12.063333333333334,36.28166666666667,574.475,200.584748,11,0.0
2018-02-12 12:00:00,189.31364399999998,12.480833333333335,35.77666666666667,624.4916666666667,182.30678600000002,12,0.0
2018-02-12 13:00:00,190.9998085,12.929166666666665,37.23666666666667,576.7416666666667,189.31364399999998,13,0.0
2018-02-12 14:00:00,191.32690300000002,12.980833333333331,35.314166666666665,544.9083333333333,190.9998085,14,0.0
2018-02-12 15:00:00,186.583268,12.655000000000001,40.07250000000001,432.1833333333332,191.32690300000002,15,0.0
2018-02-12 16:00:00,160.8004865,12.338333333333333,41.842499999999994,263.60833333333335,186.583268,16,0.0
2018-02-12 17:00:00,122.440845,11.510833333333332,47.07083333333333,86.60166666666667,160.8004865,17,0.0
2018-02-12 18:00:00,120.240113,10.371666666666666,53.65083333333333,3.833833333333333,122.440845,18,0.0
2018-02-12 19:00:00,92.6302345,9.685,59.9575,0.9923333333333334,120.240113,19,0.0
2018-02-12 20:00:00,75.76050500000001,9.126666666666667,62.673333333333325,1.0710833333333334,92.6302345,20,0.0
2018-02-12 21:00:00,55.724492000000005,8.814166666666667,62.22833333333333,1.0087499999999998,75.76050500000001,21,0.0
2018-02-12 22:00:00,49.5249915,8.46,63.74166666666667,0.734,55.724492000000005,22,0.0
2018-02-12 23:00:00,46.312386,8.309999999999999,64.7075,1.1241666666666668,49.5249915,23,0.0
2018-02-13 00:00:00,46.236566499999995,7.988333333333333,66.49583333333332,1.2396666666666665,46.312386,0,0.0
2018-02-13 01:00:00,41.117329999999995,7.956666666666666,67.6025,1.1058333333333332,46.236566499999995,1,0.0
2018-02-13 02:00:00,40.749813,7.914166666666667,71.7125,0.9950833333333332,41.117329999999995,2,0.0
2018-02-13 03:00:00,40.6940955,7.704166666666666,72.51666666666668,1.3645833333333333,40.749813,3,0.0
2018-02-13 04:00:00,40.7150715,7.286666666666668,72.14166666666668,1.2885,40.6940955,4,0.0
2018-02-13 05:00:00,40.3029805,7.225833333333334,72.11999999999999,1.1130833333333332,40.7150715,5,0.0
2018-02-13 06:00:00,42.3979585,7.8625,68.1375,1.0829166666666667,40.3029805,6,0.0
2018-02-13 07:00:00,76.214985,7.9191666666666665,68.16666666666667,14.130916666666666,42.3979585,7,0.0
2018-02-13 08:00:00,90.6637345,8.553333333333333,70.67583333333333,130.72166666666666,76.214985,8,0.0
2018-02-13 09:00:00,93.795932,10.1475,64.13499999999999,296.65833333333336,90.6637345,9,0.0
2018-02-13 10:00:00,170.1448575,10.811666666666667,62.00166666666666,442.3583333333333,93.795932,10,0.0
2018-02-13 11:00:00,142.06017849999998,11.353333333333332,57.57833333333334,426.30833333333334,170.1448575,11,0.0
2018-02-13 12:00:00,147.2491165,11.325000000000001,55.13166666666667,335.78333333333336,142.06017849999998,12,0.0
2018-02-13 13:00:00,153.3907145,12.137500000000001,53.51416666666666,630.1166666666667,147.2491165,13,0.0
2018-02-13 14:00:00,153.5012755,12.264166666666668,54.66083333333333,580.1749999999998,153.3907145,14,0.0
2018-02-13 15:00:00,152.852549,12.141666666666666,56.843333333333334,361.3666666666666,153.5012755,15,0.0
